2014 Mortality Decoding,2015 Mortality Decoding,2016 Mortality Decoding,2017 Mortality Decoding,2018 Mortality Decoding,2019 Mortality Decoding,2020 Mortality Decoding
14.072645,15.315539,17.645668,18.992096,17.997036,18.35252,24.3717
11.040269,12.236349,14.093998,15.279648,14.299061,14.501743,19.243486
7.1487937,7.7211623,9.055453,9.670306,9.135512,9.299938,12.359282
20.393246,22.513474,25.590172,27.526375,26.213758,26.391333,35.26221
18.555395,20.359236,23.292738,24.957136,23.619024,24.042242,32.0842
15.290955,16.611423,18.976425,20.437382,19.380062,19.489624,26.123264
7.311885,8.126595,9.177153,9.814494,9.365037,9.43705,12.583033
9.872119,10.939145,12.561772,13.523337,12.676168,12.904684,17.038046
10.0752945,10.951975,12.490519,13.4507265,12.7790165,12.855067,16.99123
5.577209,6.183126,6.8533545,7.432985,7.057155,7.233738,9.476061
9.85459,10.723634,12.286112,13.248242,12.540485,12.681158,16.85559
18.590456,20.416418,23.417244,25.022062,23.530132,23.969751,32.1398
9.28068,10.267881,11.675375,12.465267,11.819805,11.979408,16.027527
14.547981,15.866696,18.238049,19.69175,18.615532,18.818665,25.2606
11.0704,12.208413,13.807089,14.793766,14.0574875,14.181682,18.951283
4.2240086,4.580065,5.2442045,5.6757016,5.4928823,5.483799,7.3569245
10.048936,10.980844,12.68459,13.46713,12.817784,13.140021,17.324564
9.525471,10.350677,11.7399845,12.663353,12.013723,12.15706,16.295732
13.253526,14.373754,16.593334,17.86614,17.058214,17.131338,22.936739
17.877659,19.761002,22.378754,24.142185,22.877853,23.32508,30.949825
12.962591,14.283512,16.230303,17.613733,16.621218,16.915106,22.558407
9.439865,10.315107,11.99126,12.995835,12.390435,12.587611,16.52134
18.981594,20.879292,23.924095,25.825974,24.416805,24.61651,32.91772
11.653437,12.606289,14.461332,15.605316,14.740653,14.888258,19.706985
10.232527,11.121729,12.774843,13.644774,12.806916,12.966763,17.362576
16.334114,17.797178,20.365242,21.870377,20.79199,21.103912,28.067951
22.724485,24.92315,28.387949,30.40419,28.758732,29.198753,39.146523
7.9319673,8.71262,9.960357,10.612869,10.077838,10.265523,13.8251095
9.401699,10.277146,11.830616,12.6639385,11.972279,12.205509,16.354618
8.735534,9.6135645,10.831381,11.692838,11.183479,11.273104,14.948889
11.247895,12.221494,13.923889,14.914372,14.093288,14.368777,19.006676
17.533997,19.324696,22.115211,23.818607,22.652689,23.073183,30.454914
14.336076,15.732247,18.028708,19.25867,18.276196,18.51291,24.804674
16.794626,18.416447,21.135918,22.883293,21.456486,21.886381,29.24582
7.5486255,8.263703,9.374927,10.266154,9.681815,9.702416,12.77424
18.49707,20.399582,23.150826,24.906206,23.616573,23.985079,31.941498
28.345207,31.192635,35.708626,38.478725,36.254055,36.79757,49.061447
23.158785,25.321589,29.02022,31.229704,29.534592,29.98045,40.128105
10.792171,11.838138,13.578999,14.671415,13.759665,14.037029,18.562765
7.1379147,7.9524436,8.972645,9.594988,9.017733,9.129721,12.209541
7.308903,8.120474,9.238118,9.96177,9.443085,9.498167,12.833032
14.517827,15.942745,18.239975,19.590858,18.538979,18.838139,25.214596
11.077279,12.236901,13.73366,14.852406,14.054512,14.2906,18.979214
9.657808,10.577265,12.131245,13.135352,12.312769,12.651777,16.722525
11.367695,12.45685,14.231402,15.438371,14.678234,14.860293,19.810333
15.67608,17.133764,19.585758,21.076998,19.883997,20.155296,26.84908
9.417903,10.458028,12.107373,12.770282,12.198161,12.397549,16.585896
14.072385,15.360481,17.519415,18.761168,17.852045,18.197641,24.073631
13.591871,14.879542,17.273067,18.55218,17.494028,17.910715,23.809374
11.49282,12.478437,14.477805,15.627681,14.783864,14.982501,19.902775
21.148106,23.212307,26.478313,28.52737,26.984612,27.232689,36.55032
26.089773,28.52322,32.66198,34.967518,33.103302,33.59693,44.83715
19.225866,21.165491,24.167606,26.002909,24.643618,24.821245,33.21858
17.16915,18.793362,21.22028,22.69109,21.630215,22.022732,29.398754
7.1511583,7.9244785,9.102259,9.85777,9.3267765,9.418146,12.666694
9.021767,9.860873,11.370993,12.369562,11.558006,11.931245,15.803987
55.70384,61.163,69.84388,75.18663,71.087776,72.17946,96.440414
9.950078,10.900295,12.32884,13.226676,12.700324,12.789084,16.937963
9.613784,10.551365,12.096567,13.105429,12.224515,12.530588,16.872496
9.230871,10.192643,11.545863,12.473422,11.794023,11.96692,16.081705
8.160865,9.008667,10.300288,11.056649,10.497256,10.651731,14.228948
11.8546915,12.935128,14.785506,15.974648,14.988136,15.240138,20.187914
7.2247252,7.933512,9.119655,9.808752,9.339365,9.402914,12.648941
11.855728,12.954038,14.829541,15.970334,14.993794,15.301451,20.565496
9.170233,10.015433,11.532342,12.391651,11.589764,11.812358,15.742708
10.012157,10.988889,12.714336,13.547075,12.89632,13.028086,17.473719
11.720764,12.942399,14.633416,15.876508,15.15763,15.440625,20.320835
7.001174,7.650916,8.810109,9.41651,8.828482,8.8123455,11.732775
21.93264,24.134245,27.684334,29.829762,28.24841,28.701967,38.082623
6.5490065,7.145794,8.014616,8.584654,8.117062,8.244278,11.030632
10.324696,11.465417,13.064056,14.002715,13.198493,13.34581,17.714224
11.300755,12.3376255,14.114967,15.347271,14.339925,14.590069,19.606888
6.6058216,7.223211,8.212308,8.956704,8.483632,8.5482235,11.464801
6.8005357,7.469503,8.540656,9.343476,8.66075,8.860163,11.802706
15.246477,16.828959,19.405561,20.907068,19.761164,20.053375,26.786327
8.883193,9.775198,10.920708,11.828438,11.164169,11.235145,15.240081
10.774143,11.799908,13.570175,14.733746,13.879077,14.176387,18.784416
12.694428,14.020179,16.012999,17.108294,16.240664,16.307756,21.841867
11.822964,12.913465,14.713604,15.792375,15.060407,15.315976,20.284603
8.07648,8.992024,10.155169,10.837094,10.262252,10.364985,13.825553
15.9762535,17.465782,19.912264,21.531271,20.32514,20.698702,27.659029
10.87966,11.866825,13.504734,14.585745,13.770522,14.0490265,18.802118
8.648614,9.346409,10.699435,11.5974655,10.96648,11.112289,14.88193
10.9299755,12.005559,13.623426,14.930596,14.037832,14.385463,19.092995
7.649443,8.473133,9.671202,10.42514,9.845056,9.944091,13.326682
10.876326,11.940686,13.547395,14.576966,13.75632,13.958868,18.604359
8.629365,9.416256,10.834393,11.689233,11.073691,11.316034,15.078587
18.184088,19.974539,22.675856,24.341845,23.114048,23.374992,31.278994
11.625464,12.592771,14.193252,15.216371,14.506413,14.773402,19.580359
8.987893,9.795502,11.189008,11.992673,11.323573,11.391252,15.1074705
14.600805,16.101616,18.243208,19.785645,18.690874,18.841516,25.154701
7.7529635,8.396046,9.508866,10.24162,9.656909,9.938479,13.06704
6.070969,6.7955513,7.7617083,8.412058,7.929173,8.041212,10.688485
9.644913,10.6128235,12.147567,13.035158,12.281784,12.496309,16.763256
8.160888,8.965599,10.441863,11.161747,10.613604,10.759878,14.361963
17.16469,18.858833,21.426882,23.041595,21.920624,22.252405,29.570019
7.9746594,8.723586,9.93583,10.723792,10.069146,10.230906,13.655834
10.855902,11.890191,13.612178,14.725613,13.854605,14.198763,18.915394
11.521745,12.7782755,14.542605,15.691435,14.781266,15.13093,20.119804
14.182669,15.59107,17.634563,18.944637,17.866302,18.242874,24.189236
7.147385,7.71969,8.781542,9.382562,9.010377,9.137962,12.235862
11.386849,12.494941,14.323284,15.327612,14.403413,14.603052,19.6012
11.130182,12.341493,14.001016,14.984209,14.083904,14.365931,19.133532
17.637133,19.317297,22.142515,23.685831,22.39765,22.665396,30.137583
8.079207,8.880903,10.1650095,10.955727,10.331045,10.44204,14.06237
9.252895,10.109396,11.624467,12.662476,12.0186405,12.058104,16.116978
10.31394,11.421672,12.968251,14.048617,13.3661785,13.5487585,17.998741
9.514362,10.449008,11.806118,12.864566,12.210519,12.373286,16.63518
8.811684,9.701023,10.823472,11.853928,11.16313,11.461632,15.193381
6.63678,7.3274765,8.487307,9.168662,8.538178,8.779327,11.545544
9.648776,10.651838,12.16037,13.268787,12.424463,12.709257,16.987522
7.7281914,8.442846,9.697825,10.546841,9.985772,10.115844,13.380525
14.022319,15.414179,17.497004,18.87205,17.888597,18.135254,24.534887
4.161308,4.5066676,5.188485,5.6449676,5.296081,5.3882356,7.012603
3.2904346,3.6493828,4.1354566,4.529935,4.259638,4.481946,5.868916
5.8488226,6.510387,7.4211025,8.0077,7.3369975,7.5292883,9.885405
8.31026,9.118856,10.199364,11.155796,10.566042,10.7480345,14.586974
4.7044797,5.027422,5.82448,6.014727,5.733312,5.773095,7.7812095
3.9991546,4.455588,4.9198513,5.2117147,5.080217,5.1521974,6.8138523
7.8647194,8.681158,9.980933,10.79375,10.164906,10.345191,13.7337885
4.26485,4.803461,5.4377184,5.6658497,5.311144,5.5060463,7.376375
4.7501597,5.1148787,5.9516854,6.379827,6.1224227,6.2440057,8.247693
5.321122,5.6863813,6.500636,6.9195004,6.581945,6.5596275,8.857394
5.8817024,6.378828,7.2307944,7.9217286,7.479838,7.4557724,9.942796
3.5670145,3.966314,4.817591,5.0829415,4.702645,4.7921853,6.423401
6.3629932,6.9034004,8.090509,8.655887,8.20005,8.213355,10.795488
3.9490564,4.2927227,4.8485866,5.382763,5.028976,5.0684834,6.8083344
5.023385,5.453471,6.2859645,6.7822,6.2459216,6.38589,8.42421
4.7430916,5.329667,6.111347,6.6741166,6.1253686,6.2204523,8.4572735
7.8167486,8.511916,9.754229,10.447416,9.906023,9.955482,13.443242
3.6090693,3.9521694,4.6129866,4.7753453,4.6562,4.734264,6.2955446
3.4350562,3.9181828,4.419573,4.771245,4.61972,4.675644,6.3382177
4.527886,4.974841,5.703872,5.9901347,5.6981688,5.779861,7.8030195
4.733864,5.2298174,5.9602337,6.3701515,6.207313,6.157874,8.243108
3.9343743,4.4367476,5.0990696,5.580759,5.1539316,5.2355957,7.0846605
8.467029,9.207031,10.550897,11.297594,10.805987,10.965191,14.534449
3.7285004,4.199243,4.639267,5.090391,4.7883325,4.9117165,6.4801855
7.0409894,7.7621164,8.874221,9.519866,8.974652,9.185063,12.138553
3.7173188,4.039548,4.531211,4.887188,4.601363,4.5903287,6.298888
5.193947,5.7143507,6.370312,6.94058,6.5825257,6.5596147,8.770457
8.069874,8.803729,10.08433,10.92934,10.353931,10.513982,13.93722
6.119483,6.651647,7.6586633,8.066909,7.7104125,7.74208,10.49933
4.27319,4.764741,5.4114175,5.8639936,5.4563203,5.535747,7.227962
5.904887,6.583952,7.4186106,8.246449,7.626794,7.8339458,10.314191
4.6024127,4.9988437,5.6628966,5.9494777,5.740956,5.6689253,7.70331
5.9179626,6.4805245,7.3145127,7.9297976,7.42596,7.5701184,10.125572
5.709965,6.3984275,7.077891,7.741963,7.2760997,7.4981003,10.084753
6.8233624,7.315863,8.319999,8.9034395,8.497488,8.65785,11.65731
6.036101,6.4793887,7.465987,8.051267,7.4769664,7.749663,10.277207
4.180132,4.717829,5.2687783,5.7866483,5.458958,5.5785785,7.4987464
5.324272,5.946024,6.703167,7.295086,6.7403183,6.8296547,9.219163
4.9867015,5.510308,6.3401976,6.854053,6.2559094,6.502767,8.601701
4.267888,4.713269,5.3243637,5.766184,5.477256,5.587388,7.4107475
3.4058306,3.830559,4.394995,4.9448857,4.5989957,4.581648,5.967074
4.9883575,5.5770273,6.5301304,6.992798,6.6375685,6.781852,8.731092
5.9424767,6.540491,7.563628,7.992284,7.6558285,7.854355,10.439964
7.116151,7.8074164,8.917848,9.495066,9.042624,9.171932,12.282513
3.4934752,3.8776324,4.3407707,4.7596393,4.4575396,4.478006,6.0046296
4.9359384,5.427653,6.328764,6.704815,6.227543,6.3635087,8.448333
5.063206,5.480346,6.342145,6.82398,6.4453373,6.51132,8.817022
4.7618017,5.205235,5.9671507,6.3859944,6.152825,6.1609416,8.259201
6.5299535,7.196449,8.064991,8.734362,8.189894,8.240411,11.234591
5.2758546,5.7554617,6.6100163,7.2076225,6.6836147,6.8056865,9.408299
7.361442,7.9915943,9.139394,9.789631,9.256617,9.315378,12.469267
5.1956034,5.8124895,6.5857334,7.208331,6.72772,6.908147,9.336288
9.660557,10.540632,12.053659,12.838345,12.213594,12.328192,16.46942
3.7929986,4.211395,4.690226,5.0220666,4.7893863,4.8019886,6.5692363
7.4376554,8.117097,9.348248,10.038446,9.450656,9.554864,12.828858
5.7867384,6.526126,7.4932375,8.128264,7.547292,7.6936717,10.282869
4.6590643,5.163731,5.818186,6.572245,6.0762954,6.2575464,8.284958
4.835289,5.114335,5.927696,6.521394,6.0500107,6.1678553,8.084616
5.1982226,5.697952,6.5729814,6.910155,6.617682,6.761582,8.958135
3.9695323,4.4596157,5.1750803,5.7232904,5.37891,5.450482,7.1324515
7.332712,8.022892,9.312103,10.060575,9.430777,9.543984,12.812325
7.348573,7.985376,9.234762,9.898095,9.401554,9.604443,12.893413
4.7224627,5.200274,5.8338885,6.503308,6.1190486,6.2017317,8.18394
7.716597,8.396839,9.759215,10.44467,9.786047,9.942786,13.427038
4.4201117,4.7723193,5.411505,5.7473073,5.6178913,5.5751166,7.588162
5.762146,6.401106,7.129927,7.5824327,7.228685,7.2908096,9.935999
6.333279,6.894907,8.005885,8.535625,8.009335,8.070135,10.858978
6.555894,7.3226604,8.39418,9.012591,8.595807,8.814572,11.777343
4.975451,5.533483,6.2918563,6.7842417,6.4570966,6.4356856,8.688682
3.4476173,3.8347077,4.4436874,4.779222,4.469118,4.524522,5.969201
3.9803028,4.279362,4.947553,5.3296065,5.02264,5.087875,6.77649
4.3688693,4.8658676,5.491763,6.082626,5.6123724,5.710614,7.718933
7.249795,7.7814426,8.953969,9.594841,9.082872,9.16535,12.06695
7.8944097,8.782322,9.877016,10.689028,10.222706,10.350639,13.62059
4.6338897,5.0935593,5.873838,6.4189596,6.064503,6.1025,8.293549
4.1006107,4.2585826,5.072438,5.5235353,5.024701,5.245312,7.0931425
5.9661427,6.5402617,7.5138,8.122103,7.680342,7.7062473,10.095455
4.098742,4.5455866,5.3008065,5.749151,5.4482503,5.493179,7.4704547
6.69909,7.419116,8.428391,8.89729,8.547112,8.692745,11.650865
4.9413247,5.282766,6.3906717,6.7346044,6.4305553,6.6052427,8.595461
5.756463,6.351206,7.274847,7.9593697,7.3347526,7.5384555,9.893917
4.300351,4.783147,5.5166144,5.8142633,5.5356965,5.5826826,7.346826
7.8044553,8.586681,9.762566,10.603989,9.957513,10.057153,13.645486
4.1391344,4.5254216,5.2344913,5.662697,5.364896,5.3468566,7.259791
4.047972,4.5369434,5.266151,5.58202,5.3982744,5.351192,7.2935114
4.5909977,5.0807548,5.901043,6.34299,5.939041,6.1016054,7.82893
5.502594,6.2189784,7.0238585,7.506056,7.1401987,7.2442846,9.793285
4.9087367,5.25429,6.275129,6.711774,6.2893424,6.4726825,8.669962
3.80539,4.0812964,4.9774356,5.268226,5.059098,5.0833087,6.867622
3.3509037,3.6443925,4.1917677,4.307477,4.133569,4.2680054,5.542712
5.2717323,5.7698746,6.5615716,7.1306233,6.670137,6.6849027,8.941432
4.585807,4.964308,5.7502027,6.1461406,5.9026847,5.824435,7.7220664
5.8313146,6.4127927,7.3782773,7.875923,7.400398,7.55956,10.108478
22.190031,24.338224,27.66582,29.749916,28.469763,28.750338,38.257618
17.621471,19.265818,21.890614,23.653759,22.28349,22.669683,30.136963
16.459312,18.076225,20.5417,22.058292,20.866663,21.280981,28.211195
10.424965,11.461394,13.015244,13.95692,13.299245,13.541472,18.265148
14.382271,15.686111,18.214138,19.493246,18.448345,18.721855,24.930912
13.963279,15.300987,17.442644,18.930319,17.844473,18.131382,24.16327
13.594358,14.934823,17.059086,18.370079,17.339867,17.55595,23.553764
19.904737,22.005264,25.081333,27.031502,25.565008,25.908978,34.49957
16.088757,17.65825,20.280025,21.947733,20.624964,20.82066,27.823357
17.88367,19.433111,22.273314,24.003778,22.758032,23.01582,30.808079
23.32234,25.50155,29.14721,31.23431,29.615135,30.042145,40.065365
27.271772,29.955976,34.019676,36.588787,34.71715,35.150784,46.915886
16.454525,17.92284,20.666803,22.279957,21.280163,21.562675,28.7163
19.05189,21.00944,23.957348,25.7866,24.454065,24.692888,33.156437
19.591019,21.51538,24.74591,26.500069,25.144756,25.368313,33.86561
22.571531,24.90776,28.362696,30.412855,28.763134,29.149656,38.92784
21.948053,24.020483,27.28583,29.456156,27.81696,28.219055,37.621967
24.156977,26.52489,30.179548,32.393288,30.607004,31.143639,41.780884
19.409302,21.264465,24.230724,26.240992,24.692104,24.946962,33.295677
18.754961,20.54097,23.485144,25.033726,23.714935,24.042063,32.11974
19.981838,22.069395,25.150377,26.875248,25.421968,25.895792,34.72415
12.712825,13.914269,15.804109,17.044622,16.034449,16.267607,21.737608
26.932585,29.534586,33.81241,36.49091,34.420288,34.890213,46.538685
19.727484,21.776487,24.773878,26.852377,25.363874,25.681177,34.242237
21.595062,23.71202,27.098736,29.157454,27.566618,27.80986,37.167538
27.438606,30.129208,34.443954,37.111908,35.224083,35.61193,47.47342
14.7272415,16.165707,18.43845,19.81431,18.867786,18.939663,25.18984
34.503326,37.907795,43.27689,46.573765,44.12538,44.641598,59.802227
11.034564,12.104878,14.028404,14.969687,14.201666,14.363362,19.304926
19.059645,20.814997,23.9381,25.725973,24.378416,24.794664,32.699207
30.640802,33.790726,38.604244,41.65137,39.45685,40.02863,53.58477
31.464546,34.4934,39.29125,42.213825,39.914646,40.501198,54.31986
27.894247,30.557465,35.102043,37.79925,35.619633,35.98844,48.280743
21.252712,23.21123,26.54798,28.60706,27.094614,27.37896,36.628983
29.15077,31.962933,36.362537,39.367348,37.20439,37.700794,50.293804
13.031991,14.344862,16.381332,17.547203,16.59379,16.823648,22.471645
10.3740635,11.51488,13.167689,14.160382,13.346252,13.564411,18.050714
17.476873,19.335384,22.015665,23.82123,22.622217,22.735508,30.273035
15.079038,16.456503,19.00475,20.34471,19.292122,19.456343,25.965929
18.726418,20.615526,23.463005,25.15201,23.866653,24.231556,32.268406
11.557049,12.817407,14.714426,15.774882,14.839751,15.201217,20.155594
25.429037,27.850027,31.66381,34.19373,32.43058,32.835426,43.69909
17.290565,18.860237,21.725725,23.237427,21.960665,22.307747,29.91351
31.08741,34.12826,38.860256,42.0014,39.683483,40.20798,53.766655
10.358233,11.324406,12.750049,13.7291765,13.00177,13.272804,17.719023
20.650387,22.688007,26.009804,27.844255,26.353922,26.87133,35.837685
16.26135,17.82049,20.390379,21.879198,20.835894,21.07959,28.014235
16.754864,18.51367,21.124626,22.820993,21.684046,21.910212,29.227476
28.702066,31.410446,35.90009,38.6983,36.661594,37.066807,49.697575
23.100622,25.327917,28.892962,30.931656,29.227545,29.63938,39.983204
18.448076,20.270123,23.14729,24.766596,23.521236,23.684772,31.598377
16.20545,17.677578,20.192537,21.737139,20.78476,21.000195,28.014261
25.724768,28.308912,32.145546,34.752274,32.733364,33.20927,44.380398
15.313505,16.860209,19.248632,20.65378,19.461426,19.685343,26.40733
16.881666,18.609468,21.20436,22.698618,21.517202,21.701683,29.30601
13.153713,14.484938,16.527308,17.72021,16.934544,17.200544,22.857489
24.355711,26.714617,30.548365,32.971428,30.998524,31.472334,42.019745
25.228024,27.718363,31.752878,34.17615,32.30888,32.637623,43.69485
28.03875,30.809225,35.237473,38.049004,35.719162,36.11881,48.369583
15.545436,17.019835,19.298532,20.921988,19.827784,20.100784,26.658754
19.267437,21.190987,24.112953,25.950354,24.564594,24.982584,33.327454
16.394804,17.988955,20.497225,22.032064,20.827837,21.128183,28.38434
26.75017,29.325108,33.47237,35.843834,33.9167,34.39097,45.92857
15.650112,17.115883,19.463184,21.078674,19.910965,20.150993,26.83985
14.687262,16.049786,18.34331,19.866476,18.822338,18.997454,25.333204
12.452455,13.57076,15.589821,16.814795,15.940335,16.170212,21.630468
24.141838,26.402023,30.186964,32.439205,30.665741,31.07304,41.469547
17.439388,19.192982,21.862,23.610535,22.446579,22.646093,30.050657
21.386082,23.301863,26.679815,28.624208,27.187593,27.571201,37.00415
62.943493,69.013535,78.75845,84.74085,80.1822,81.19268,108.62594
12.9988575,14.111905,16.126825,17.269846,16.328846,16.686066,22.43422
16.144194,17.752317,20.413408,21.732357,20.500116,20.71086,27.915152
16.720407,18.400772,21.116924,22.671108,21.459902,21.72561,29.014439
30.303896,33.23009,38.00352,40.75107,38.714413,39.193844,52.177063
25.716026,28.165165,32.195114,34.619785,32.740997,33.226875,44.14634
31.399023,34.46937,39.362762,42.493645,40.276657,40.84548,54.164185
24.53772,26.86588,30.686417,33.09756,31.422234,31.89648,42.536808
22.795464,25.005726,28.40698,30.637552,28.91898,29.29367,39.17761
30.95313,33.966824,38.905697,41.857822,39.443047,40.110455,53.341972
12.186637,13.302899,15.193108,16.359903,15.520399,15.6998415,20.901058
24.82654,27.226173,31.259544,33.38588,31.66298,31.886934,42.967636
12.452746,13.72086,15.644309,16.738403,15.990766,16.172838,21.64221
6.9028993,7.546716,8.765539,9.0174,8.7361765,8.702272,11.584548
21.536558,23.652405,27.04893,29.21913,27.544928,27.9115,37.284756
17.37024,19.08793,21.856386,23.510742,22.353603,22.516308,29.976673
11.801646,12.880015,14.749771,15.924514,15.069184,15.233769,20.348732
14.998116,16.395784,18.8445,20.30596,19.270493,19.491705,25.896564
16.620636,18.402733,20.972862,22.686474,21.384174,21.782654,28.917841
17.135841,18.888422,21.519775,23.235012,22.081951,22.378475,29.822975
9.360254,10.288981,11.749659,12.68538,12.054354,12.203887,16.192522
9.9509945,11.057256,12.567592,13.628125,12.781188,13.026465,17.50073
12.51561,13.790692,15.825542,16.90626,15.88752,16.18728,21.677252
12.064396,13.397227,15.284842,16.44378,15.653391,15.943828,21.031372
12.064682,13.255982,15.020678,16.266544,15.393541,15.624156,20.93588
19.104961,21.075676,24.1495,26.077347,24.668222,25.070332,33.539806
18.041693,19.796337,22.44646,24.173065,22.965353,23.063417,30.817282
9.37294,10.234514,11.764534,12.667178,11.788727,12.122135,15.830677
8.629271,9.471487,10.924353,11.814392,11.239391,11.22609,15.047183
9.742748,10.691241,12.1872425,13.151176,12.4527235,12.665145,16.822472
15.765224,17.268818,19.812784,21.316156,20.232023,20.539099,27.404062
17.191133,18.807749,21.568827,23.064505,21.971525,22.149088,29.7026
7.6619596,8.35679,9.419219,10.166795,9.625067,9.824934,13.111561
9.379576,10.376722,11.921118,12.644484,11.997677,12.122444,16.32243
12.358833,13.601036,15.436946,16.578863,15.531562,15.843084,21.220335
10.055145,11.093318,12.708538,13.703452,12.964252,13.143884,17.614712
10.598295,11.752065,13.409712,14.618227,13.726509,13.986841,18.614553
10.901441,12.083313,13.824274,14.828863,13.947973,14.181942,18.845985
10.962812,11.953413,13.635982,14.55469,13.727097,14.011887,18.718342
20.530321,22.526676,25.762835,27.796871,26.162594,26.590425,35.505753
9.257571,10.081103,11.487632,12.298227,11.767064,11.809784,15.75814
11.867905,12.962605,14.885872,16.211224,15.226383,15.431819,20.657452
13.578319,14.868586,16.732212,17.939346,17.100567,17.318975,23.188381
17.860878,19.473331,22.296383,23.815935,22.555082,22.819101,30.489674
16.50934,18.112463,20.754585,22.163092,20.950462,21.221186,28.33827
19.129889,20.831581,23.892178,25.671572,24.117556,24.514946,32.588943
11.673206,12.856983,14.593427,15.714872,15.127092,15.145353,20.330696
17.491426,19.284122,21.859491,23.574305,22.269346,22.605793,30.271631
7.978209,8.869519,10.053815,10.709046,10.256873,10.291314,13.862148
16.393944,17.912766,20.32039,22.001968,20.849571,21.281319,28.624645
11.039683,11.990666,13.768415,15.026751,14.003355,14.292011,18.906475
14.462214,15.983455,18.311872,19.494099,18.538326,18.682665,24.85826
9.009676,9.843053,11.293007,12.2323675,11.663383,11.701793,15.652145
10.580301,11.553188,13.194664,14.088831,13.399316,13.632878,18.012552
18.423376,20.066448,22.937569,24.853313,23.40272,23.778576,31.711266
9.070289,9.9044695,11.375994,12.21595,11.656652,11.838753,15.596983
9.013047,9.680867,11.132594,11.97623,11.405955,11.474227,15.416443
8.950102,9.660366,11.222696,11.989129,11.354929,11.44096,15.265455
12.230888,13.35149,15.280649,16.457476,15.665551,15.835458,21.062963
8.174503,8.783984,9.915101,10.777637,10.116492,10.169257,13.605541
8.732023,9.622103,10.940153,11.8070545,11.157119,11.420493,15.140898
9.884586,10.837181,12.268988,13.155459,12.471253,12.614439,16.784115
9.612565,10.616212,12.061578,12.902881,12.3724575,12.444907,16.673178
16.930737,18.52808,21.404152,22.858816,21.707891,22.110027,29.43408
29.31155,32.054966,36.67069,39.387787,37.21024,37.84975,50.648792
11.331475,12.5411825,14.186473,15.103717,14.3879385,14.52842,19.525545
11.643391,12.702597,14.427506,15.475593,14.7069,14.976495,19.947577
23.06924,25.366964,29.013645,31.259104,29.514551,29.973116,39.908722
8.230383,9.071564,10.300245,11.015359,10.411357,10.532057,14.011492
6.8772664,7.5401473,8.72962,9.420953,9.091243,9.218666,12.258678
10.077938,10.979174,12.618953,13.710654,12.869484,12.961779,17.279158
10.18327,11.263174,12.810765,13.886072,13.15616,13.3897085,17.80883
9.196006,10.166598,11.721386,12.777036,12.033248,12.264871,16.526522
8.2901535,9.210696,10.285441,11.040935,10.554738,10.512776,14.125006
14.645001,16.07169,18.45926,19.858631,18.740345,18.97794,25.337143
16.939188,18.542818,21.150654,22.832579,21.504457,21.818945,29.172544
15.876899,17.440447,19.833202,21.445175,20.179134,20.556345,27.31477
12.722453,13.95001,16.089027,17.378326,16.369244,16.66413,22.079718
15.908014,17.522062,19.843885,21.451498,20.244417,20.473257,27.343801
16.678621,18.190182,20.704647,22.26685,21.093693,21.351686,28.515615
18.06412,19.749731,22.648096,24.239363,22.925352,23.310034,31.187498
10.647559,11.716432,13.335637,14.438037,13.716041,13.935889,18.449224
19.318174,21.196545,24.313179,26.09855,24.638187,24.85023,33.20256
20.118177,22.065975,25.089075,26.76841,25.642044,25.977688,34.70763
22.641489,24.751032,28.272472,30.54096,28.857649,29.289448,39.255173
25.288195,27.844482,31.77424,34.337326,32.486927,32.926373,43.921955
16.577164,18.322119,20.755693,22.269249,20.921343,21.135408,28.505384
21.549894,23.688707,27.041245,29.04304,27.479525,27.904388,37.309906
14.757102,16.24731,18.674828,20.18332,19.184875,19.324444,25.667587
23.305063,25.57648,29.37744,31.568483,29.854015,30.146883,40.39739
13.828009,15.215739,17.38913,18.538746,17.634705,17.838491,23.740149
16.543495,18.018938,20.600971,22.15706,21.093134,21.319193,28.421808
10.755792,11.831683,13.419705,14.555468,13.644496,13.825238,18.515701
25.45701,27.95319,31.868055,34.393826,32.562855,33.005566,44.00942
12.756996,14.0075245,15.78356,16.993267,16.172506,16.355356,21.716816
22.324474,24.334766,27.852276,29.742659,28.236235,28.741034,38.384163
15.649561,17.219734,19.47393,20.84114,19.808182,19.998186,26.628576
18.531872,20.303625,23.372587,25.304781,23.937178,24.21762,32.157036
25.132824,27.540611,31.56042,34.091167,32.090073,32.584507,43.422516
19.605524,21.559107,24.495455,26.245504,24.916222,25.182243,33.592106
16.533636,18.16337,20.744478,22.432955,21.073427,21.329247,28.607494
23.834135,26.129166,29.90979,32.182064,30.416317,30.76639,41.206562
21.154398,23.25341,26.54094,28.611586,27.263083,27.59688,36.855152
16.794659,18.481236,20.96777,22.811005,21.44289,21.905506,29.027706
9.373747,10.363009,11.711249,12.623348,11.921781,12.120992,15.983021
10.306826,11.245007,12.977152,13.841102,13.203287,13.3235445,17.89334
16.202463,17.61998,20.223225,21.778545,20.591646,20.933363,27.839493
18.77039,20.590397,23.466728,25.227797,23.844574,24.274311,32.441788
13.950381,15.219165,17.600124,19.022226,17.983866,18.394531,24.24153
16.93279,18.585806,21.237965,22.879803,21.645552,21.963537,29.355944
12.179713,13.315877,15.262138,16.38501,15.427036,15.612415,20.849487
22.181475,24.541395,28.012682,30.098534,28.463594,28.937845,38.697025
11.240686,12.381088,14.180386,15.0557165,14.286091,14.522495,19.487469
