10:46:08 Fold 1/6: --------------------------------

10:46:08 Training model --------------------------------

10:46:10 Epoch 1/500, Training Loss: 18.2464
11:00:52 Epoch 337/500, Training Loss: 1.0662
11:00:53 Epoch 338/500, Training Loss: 1.0666
11:00:54 Epoch 339/500, Training Loss: 1.0645
11:00:55 Epoch 340/500, Training Loss: 1.063
11:00:55 Epoch 341/500, Training Loss: 1.0605
11:00:56 Epoch 342/500, Training Loss: 1.0576
11:00:57 Epoch 343/500, Training Loss: 1.0589
11:00:58 Epoch 344/500, Training Loss: 1.0546
11:00:58 Epoch 345/500, Training Loss: 1.0559
11:00:59 Epoch 346/500, Training Loss: 1.0576
11:01:00 Epoch 347/500, Training Loss: 1.0518
11:01:01 Epoch 348/500, Training Loss: 1.0495
11:01:01 Epoch 349/500, Training Loss: 1.0474
11:01:02 Epoch 350/500, Training Loss: 1.048
11:01:03 Epoch 351/500, Training Loss: 1.0486
11:01:04 Epoch 352/500, Training Loss: 1.0453
11:01:04 Epoch 353/500, Training Loss: 1.0456
11:01:05 Epoch 354/500, Training Loss: 1.0413
11:01:06 Epoch 355/500, Training Loss: 1.0401
11:01:06 Epoch 356/500, Training Loss: 1.0425
11:01:07 Epoch 357/500, Training Loss: 1.0374
11:01:08 Epoch 358/500, Training Loss: 1.0383
11:01:09 Epoch 359/500, Training Loss: 1.0381
11:01:09 Epoch 360/500, Training Loss: 1.037
11:01:10 Epoch 361/500, Training Loss: 1.0328
11:01:11 Epoch 362/500, Training Loss: 1.0295
11:01:12 Epoch 363/500, Training Loss: 1.0285
11:01:12 Epoch 364/500, Training Loss: 1.0282
11:01:13 Epoch 365/500, Training Loss: 1.0272
11:01:14 Epoch 366/500, Training Loss: 1.0275
11:01:14 Epoch 367/500, Training Loss: 1.0238
11:01:15 Epoch 368/500, Training Loss: 1.0211
11:01:16 Epoch 369/500, Training Loss: 1.022
11:01:17 Epoch 370/500, Training Loss: 1.0179
11:01:17 Epoch 371/500, Training Loss: 1.018
11:01:18 Epoch 372/500, Training Loss: 1.0217
11:01:19 Epoch 373/500, Training Loss: 1.0182
11:01:20 Epoch 374/500, Training Loss: 1.0153
11:01:21 Epoch 375/500, Training Loss: 1.0122
11:01:21 Epoch 376/500, Training Loss: 1.0108
11:01:22 Epoch 377/500, Training Loss: 1.0123
11:01:23 Epoch 378/500, Training Loss: 1.0118
11:01:24 Epoch 379/500, Training Loss: 1.0119
11:01:24 Epoch 380/500, Training Loss: 1.0053
11:01:25 Epoch 381/500, Training Loss: 1.0045
11:01:26 Epoch 382/500, Training Loss: 1.0051
11:01:27 Epoch 383/500, Training Loss: 1.0012
11:01:27 Epoch 384/500, Training Loss: 1.0034
11:01:28 Epoch 385/500, Training Loss: 1.0041
11:01:29 Epoch 386/500, Training Loss: 1.0018
11:01:30 Epoch 387/500, Training Loss: 0.9997
11:01:31 Epoch 388/500, Training Loss: 0.9947
11:01:31 Epoch 389/500, Training Loss: 0.9943
11:01:32 Epoch 390/500, Training Loss: 0.9938
11:01:33 Epoch 391/500, Training Loss: 0.9919
11:01:33 Epoch 392/500, Training Loss: 0.9941
11:01:34 Epoch 393/500, Training Loss: 0.9893
11:01:35 Epoch 394/500, Training Loss: 0.9876
11:01:36 Epoch 395/500, Training Loss: 0.9862
11:01:36 Epoch 396/500, Training Loss: 0.9837
11:01:37 Epoch 397/500, Training Loss: 0.9847
11:01:38 Epoch 398/500, Training Loss: 0.9827
11:01:39 Epoch 399/500, Training Loss: 0.9835
11:01:39 Epoch 400/500, Training Loss: 0.9809
11:01:40 Epoch 401/500, Training Loss: 0.9793
11:01:41 Epoch 402/500, Training Loss: 0.981
11:01:42 Epoch 403/500, Training Loss: 0.9782
11:01:42 Epoch 404/500, Training Loss: 0.9776
11:01:43 Epoch 405/500, Training Loss: 0.9759
11:01:44 Epoch 406/500, Training Loss: 0.9735
11:01:45 Epoch 407/500, Training Loss: 0.9721
11:01:45 Epoch 408/500, Training Loss: 0.9696
11:01:46 Epoch 409/500, Training Loss: 0.968
11:01:47 Epoch 410/500, Training Loss: 0.9692
11:01:48 Epoch 411/500, Training Loss: 0.9657
11:01:49 Epoch 412/500, Training Loss: 0.9654
11:01:49 Epoch 413/500, Training Loss: 0.961
11:01:50 Epoch 414/500, Training Loss: 0.9629
11:01:51 Epoch 415/500, Training Loss: 0.9678
11:01:52 Epoch 416/500, Training Loss: 0.9654
11:01:52 Epoch 417/500, Training Loss: 0.9598
11:01:53 Epoch 418/500, Training Loss: 0.9538
11:01:54 Epoch 419/500, Training Loss: 0.9545
11:01:55 Epoch 420/500, Training Loss: 0.9558
11:01:55 Epoch 421/500, Training Loss: 0.9565
11:01:56 Epoch 422/500, Training Loss: 0.9603
11:01:57 Epoch 423/500, Training Loss: 0.953
11:01:58 Epoch 424/500, Training Loss: 0.9496
11:01:58 Epoch 425/500, Training Loss: 0.9472
11:01:59 Epoch 426/500, Training Loss: 0.9461
11:02:00 Epoch 427/500, Training Loss: 0.948
11:02:01 Epoch 428/500, Training Loss: 0.9467
11:02:02 Epoch 429/500, Training Loss: 0.9452
11:02:02 Epoch 430/500, Training Loss: 0.9394
11:02:03 Epoch 431/500, Training Loss: 0.9386
11:02:04 Epoch 432/500, Training Loss: 0.9417
11:02:05 Epoch 433/500, Training Loss: 0.9395
11:02:05 Epoch 434/500, Training Loss: 0.9418
11:02:06 Epoch 435/500, Training Loss: 0.9359
11:02:07 Epoch 436/500, Training Loss: 0.9346
11:02:08 Epoch 437/500, Training Loss: 0.9347
11:02:08 Epoch 438/500, Training Loss: 0.9336
11:02:09 Epoch 439/500, Training Loss: 0.9384
11:02:10 Epoch 440/500, Training Loss: 0.9342
11:02:11 Epoch 441/500, Training Loss: 0.9319
11:02:11 Epoch 442/500, Training Loss: 0.9275
11:02:12 Epoch 443/500, Training Loss: 0.928
11:02:13 Epoch 444/500, Training Loss: 0.9307
11:02:14 Epoch 445/500, Training Loss: 0.9274
11:02:15 Epoch 446/500, Training Loss: 0.9258
11:02:15 Epoch 447/500, Training Loss: 0.923
11:02:16 Epoch 448/500, Training Loss: 0.9232
11:02:17 Epoch 449/500, Training Loss: 0.9246
11:02:18 Epoch 450/500, Training Loss: 0.9235
11:02:18 Epoch 451/500, Training Loss: 0.924
11:02:19 Epoch 452/500, Training Loss: 0.9183
11:02:20 Epoch 453/500, Training Loss: 0.9156
11:02:21 Epoch 454/500, Training Loss: 0.916
11:02:22 Epoch 455/500, Training Loss: 0.9137
11:02:22 Epoch 456/500, Training Loss: 0.9143
11:02:23 Epoch 457/500, Training Loss: 0.913
11:02:24 Epoch 458/500, Training Loss: 0.9141
11:02:25 Epoch 459/500, Training Loss: 0.9168
11:02:25 Epoch 460/500, Training Loss: 0.9141
11:02:26 Epoch 461/500, Training Loss: 0.9083
11:02:27 Epoch 462/500, Training Loss: 0.9012
11:02:27 Epoch 463/500, Training Loss: 0.9004
11:02:28 Epoch 464/500, Training Loss: 0.9041
11:02:29 Epoch 465/500, Training Loss: 0.9041
11:02:30 Epoch 466/500, Training Loss: 0.9074
11:02:31 Epoch 467/500, Training Loss: 0.9008
11:02:31 Epoch 468/500, Training Loss: 0.9025
11:02:31 Early stopping at epoch 468 with best training loss: 0.9004
11:02:31 Model training complete and saved --------------------------------

11:02:31 Testing model --------------------------------

11:02:31 Test loss on 2020 reconstructions: 6.3177
11:02:31 Model testing complete --------------------------------

11:02:31 Model testing complete --------------------------------

11:02:31 Fold 4/6: --------------------------------

11:02:31 Training model --------------------------------

11:02:32 Epoch 1/500, Training Loss: 17.8928
11:02:33 Epoch 2/500, Training Loss: 14.7541
11:02:34 Epoch 3/500, Training Loss: 8.8027
11:02:34 Epoch 4/500, Training Loss: 5.0586
11:02:35 Epoch 5/500, Training Loss: 4.0916
11:02:36 Epoch 6/500, Training Loss: 3.6221
11:02:37 Epoch 7/500, Training Loss: 3.0527
11:02:37 Epoch 8/500, Training Loss: 2.6887
11:02:38 Epoch 9/500, Training Loss: 2.5198
11:02:39 Epoch 10/500, Training Loss: 2.4364
11:02:40 Epoch 11/500, Training Loss: 2.3525
11:02:40 Epoch 12/500, Training Loss: 2.2352
11:02:41 Epoch 13/500, Training Loss: 2.1888
11:02:42 Epoch 14/500, Training Loss: 2.1647
11:02:43 Epoch 15/500, Training Loss: 2.1421
11:02:43 Epoch 16/500, Training Loss: 2.0881
11:02:44 Epoch 17/500, Training Loss: 2.0699
11:02:45 Epoch 18/500, Training Loss: 2.055
11:02:46 Epoch 19/500, Training Loss: 2.046
11:02:46 Epoch 20/500, Training Loss: 2.0174
11:02:47 Epoch 21/500, Training Loss: 2.0071
11:02:48 Epoch 22/500, Training Loss: 1.9958
11:02:49 Epoch 23/500, Training Loss: 1.9928
11:02:50 Epoch 24/500, Training Loss: 1.9718
11:02:50 Epoch 25/500, Training Loss: 1.969
11:02:51 Epoch 26/500, Training Loss: 1.9552
11:02:52 Epoch 27/500, Training Loss: 1.9552
11:02:53 Epoch 28/500, Training Loss: 1.9378
11:02:53 Epoch 29/500, Training Loss: 1.9375
11:02:54 Epoch 30/500, Training Loss: 1.9242
11:02:55 Epoch 31/500, Training Loss: 1.9243
11:02:56 Epoch 32/500, Training Loss: 1.911
11:02:56 Epoch 33/500, Training Loss: 1.9085
11:02:57 Epoch 34/500, Training Loss: 1.8978
11:02:58 Epoch 35/500, Training Loss: 1.8951
11:02:59 Epoch 36/500, Training Loss: 1.8859
11:03:00 Epoch 37/500, Training Loss: 1.8818
11:03:00 Epoch 38/500, Training Loss: 1.8736
11:03:01 Epoch 39/500, Training Loss: 1.8672
11:03:02 Epoch 40/500, Training Loss: 1.8612
11:03:02 Epoch 41/500, Training Loss: 1.8556
11:03:03 Epoch 42/500, Training Loss: 1.851
11:03:04 Epoch 43/500, Training Loss: 1.8436
11:03:05 Epoch 44/500, Training Loss: 1.8388
11:03:05 Epoch 45/500, Training Loss: 1.8315
11:03:06 Epoch 46/500, Training Loss: 1.8287
11:03:07 Epoch 47/500, Training Loss: 1.8217
11:03:08 Epoch 48/500, Training Loss: 1.8165
11:03:08 Epoch 49/500, Training Loss: 1.8117
11:03:09 Epoch 50/500, Training Loss: 1.805
11:03:10 Epoch 51/500, Training Loss: 1.8016
11:03:11 Epoch 52/500, Training Loss: 1.7947
11:03:12 Epoch 53/500, Training Loss: 1.7905
11:03:12 Epoch 54/500, Training Loss: 1.7844
11:03:13 Epoch 55/500, Training Loss: 1.7794
11:03:14 Epoch 56/500, Training Loss: 1.7744
11:03:15 Epoch 57/500, Training Loss: 1.7671
11:03:15 Epoch 58/500, Training Loss: 1.7651
11:03:16 Epoch 59/500, Training Loss: 1.7594
11:03:17 Epoch 60/500, Training Loss: 1.7539
11:03:17 Epoch 61/500, Training Loss: 1.7496
11:03:18 Epoch 62/500, Training Loss: 1.7434
11:03:19 Epoch 63/500, Training Loss: 1.7405
11:03:20 Epoch 64/500, Training Loss: 1.7343
11:03:21 Epoch 65/500, Training Loss: 1.7305
11:03:21 Epoch 66/500, Training Loss: 1.7248
11:03:22 Epoch 67/500, Training Loss: 1.7197
11:03:23 Epoch 68/500, Training Loss: 1.7159
11:03:24 Epoch 69/500, Training Loss: 1.7093
11:03:24 Epoch 70/500, Training Loss: 1.7057
11:03:25 Epoch 71/500, Training Loss: 1.7009
11:03:26 Epoch 72/500, Training Loss: 1.6959
11:03:26 Epoch 73/500, Training Loss: 1.6931
11:03:27 Epoch 74/500, Training Loss: 1.6862
11:03:28 Epoch 75/500, Training Loss: 1.6836
11:03:29 Epoch 76/500, Training Loss: 1.6793
11:03:30 Epoch 77/500, Training Loss: 1.6737
11:03:30 Epoch 78/500, Training Loss: 1.6692
11:03:31 Epoch 79/500, Training Loss: 1.6648
11:03:32 Epoch 80/500, Training Loss: 1.6599
11:03:33 Epoch 81/500, Training Loss: 1.6569
11:03:33 Epoch 82/500, Training Loss: 1.6522
11:03:34 Epoch 83/500, Training Loss: 1.6469
11:03:35 Epoch 84/500, Training Loss: 1.6451
11:03:35 Epoch 85/500, Training Loss: 1.6395
11:03:36 Epoch 86/500, Training Loss: 1.6359
11:03:37 Epoch 87/500, Training Loss: 1.6326
11:03:38 Epoch 88/500, Training Loss: 1.6269
11:03:38 Epoch 89/500, Training Loss: 1.6239
11:03:39 Epoch 90/500, Training Loss: 1.6199
11:03:40 Epoch 91/500, Training Loss: 1.6151
11:03:41 Epoch 92/500, Training Loss: 1.6133
11:03:42 Epoch 93/500, Training Loss: 1.6081
11:03:42 Epoch 94/500, Training Loss: 1.6052
11:03:43 Epoch 95/500, Training Loss: 1.6015
11:03:44 Epoch 96/500, Training Loss: 1.5964
11:03:44 Epoch 97/500, Training Loss: 1.5933
11:03:45 Epoch 98/500, Training Loss: 1.591
11:03:46 Epoch 99/500, Training Loss: 1.5854
11:03:47 Epoch 100/500, Training Loss: 1.584
11:03:47 Epoch 101/500, Training Loss: 1.5805
11:03:48 Epoch 102/500, Training Loss: 1.5762
11:03:49 Epoch 103/500, Training Loss: 1.5739
11:03:50 Epoch 104/500, Training Loss: 1.5705
11:03:51 Epoch 105/500, Training Loss: 1.5677
11:03:51 Epoch 106/500, Training Loss: 1.5652
11:03:52 Epoch 107/500, Training Loss: 1.5602
11:03:53 Epoch 108/500, Training Loss: 1.5573
11:03:54 Epoch 109/500, Training Loss: 1.5555
11:03:54 Epoch 110/500, Training Loss: 1.551
11:03:55 Epoch 111/500, Training Loss: 1.5487
11:03:56 Epoch 112/500, Training Loss: 1.5458
11:03:57 Epoch 113/500, Training Loss: 1.5419
11:03:57 Epoch 114/500, Training Loss: 1.5398
11:03:58 Epoch 115/500, Training Loss: 1.536
11:03:59 Epoch 116/500, Training Loss: 1.5351
11:04:00 Epoch 117/500, Training Loss: 1.532
11:04:01 Epoch 118/500, Training Loss: 1.527
11:04:01 Epoch 119/500, Training Loss: 1.5245
11:04:02 Epoch 120/500, Training Loss: 1.5226
11:04:03 Epoch 121/500, Training Loss: 1.5182
11:04:04 Epoch 122/500, Training Loss: 1.5161
11:04:04 Epoch 123/500, Training Loss: 1.5143
11:04:05 Epoch 124/500, Training Loss: 1.5103
11:04:06 Epoch 125/500, Training Loss: 1.5069
11:04:07 Epoch 126/500, Training Loss: 1.5055
11:04:07 Epoch 127/500, Training Loss: 1.5019
11:04:08 Epoch 128/500, Training Loss: 1.4989
11:04:09 Epoch 129/500, Training Loss: 1.4974
11:04:10 Epoch 130/500, Training Loss: 1.495
11:04:11 Epoch 131/500, Training Loss: 1.4918
11:04:11 Epoch 132/500, Training Loss: 1.4885
11:04:12 Epoch 133/500, Training Loss: 1.4864
11:04:13 Epoch 134/500, Training Loss: 1.484
11:04:14 Epoch 135/500, Training Loss: 1.4809
11:04:15 Epoch 136/500, Training Loss: 1.4782
11:04:15 Epoch 137/500, Training Loss: 1.4756
11:04:16 Epoch 138/500, Training Loss: 1.472
11:04:17 Epoch 139/500, Training Loss: 1.4686
11:04:17 Epoch 140/500, Training Loss: 1.4665
11:04:18 Epoch 141/500, Training Loss: 1.4633
11:04:19 Epoch 142/500, Training Loss: 1.4615
11:04:20 Epoch 143/500, Training Loss: 1.4599
11:04:21 Epoch 144/500, Training Loss: 1.4557
11:04:21 Epoch 145/500, Training Loss: 1.4528
11:04:22 Epoch 146/500, Training Loss: 1.4504
11:04:23 Epoch 147/500, Training Loss: 1.4464
11:04:24 Epoch 148/500, Training Loss: 1.4432
11:04:24 Epoch 149/500, Training Loss: 1.4427
11:04:25 Epoch 150/500, Training Loss: 1.4379
11:04:26 Epoch 151/500, Training Loss: 1.4341
11:04:27 Epoch 152/500, Training Loss: 1.4333
11:04:27 Epoch 153/500, Training Loss: 1.429
11:04:28 Epoch 154/500, Training Loss: 1.4264
11:04:29 Epoch 155/500, Training Loss: 1.4259
11:04:30 Epoch 156/500, Training Loss: 1.4226
11:04:31 Epoch 157/500, Training Loss: 1.4185
11:04:32 Epoch 158/500, Training Loss: 1.4164
11:04:33 Epoch 159/500, Training Loss: 1.4137
11:04:34 Epoch 160/500, Training Loss: 1.4107
11:04:34 Epoch 161/500, Training Loss: 1.4081
11:04:35 Epoch 162/500, Training Loss: 1.4056
11:04:36 Epoch 163/500, Training Loss: 1.401
11:04:37 Epoch 164/500, Training Loss: 1.3969
11:04:37 Epoch 165/500, Training Loss: 1.394
11:04:38 Epoch 166/500, Training Loss: 1.394
11:04:39 Epoch 167/500, Training Loss: 1.3907
11:04:40 Epoch 168/500, Training Loss: 1.3868
11:04:41 Epoch 169/500, Training Loss: 1.385
11:04:41 Epoch 170/500, Training Loss: 1.3807
11:04:42 Epoch 171/500, Training Loss: 1.3762
11:04:43 Epoch 172/500, Training Loss: 1.375
11:04:43 Epoch 173/500, Training Loss: 1.3713
11:04:44 Epoch 174/500, Training Loss: 1.3676
11:04:45 Epoch 175/500, Training Loss: 1.3679
11:04:46 Epoch 176/500, Training Loss: 1.3642
11:04:46 Epoch 177/500, Training Loss: 1.3612
11:04:47 Epoch 178/500, Training Loss: 1.3581
11:04:48 Epoch 179/500, Training Loss: 1.3542
11:04:49 Epoch 180/500, Training Loss: 1.3508
11:04:50 Epoch 181/500, Training Loss: 1.3517
11:04:50 Epoch 182/500, Training Loss: 1.3482
11:04:51 Epoch 183/500, Training Loss: 1.3427
11:04:52 Epoch 184/500, Training Loss: 1.3406
11:04:53 Epoch 185/500, Training Loss: 1.3361
11:04:53 Epoch 186/500, Training Loss: 1.3326
11:04:54 Epoch 187/500, Training Loss: 1.3335
11:04:55 Epoch 188/500, Training Loss: 1.3305
11:04:56 Epoch 189/500, Training Loss: 1.3252
11:04:56 Epoch 190/500, Training Loss: 1.3232
11:04:57 Epoch 191/500, Training Loss: 1.3195
11:04:58 Epoch 192/500, Training Loss: 1.315
11:04:59 Epoch 193/500, Training Loss: 1.3141
11:05:00 Epoch 194/500, Training Loss: 1.3141
11:05:00 Epoch 195/500, Training Loss: 1.3088
11:05:01 Epoch 196/500, Training Loss: 1.307
11:05:02 Epoch 197/500, Training Loss: 1.3037
11:05:03 Epoch 198/500, Training Loss: 1.2989
11:05:03 Epoch 199/500, Training Loss: 1.2983
11:05:04 Epoch 200/500, Training Loss: 1.2963
11:05:05 Epoch 201/500, Training Loss: 1.291
11:05:05 Epoch 202/500, Training Loss: 1.2909
11:05:06 Epoch 203/500, Training Loss: 1.2894
11:05:07 Epoch 204/500, Training Loss: 1.2839
11:05:08 Epoch 205/500, Training Loss: 1.2813
11:05:08 Epoch 206/500, Training Loss: 1.277
11:05:09 Epoch 207/500, Training Loss: 1.2721
11:05:10 Epoch 208/500, Training Loss: 1.2719
11:05:11 Epoch 209/500, Training Loss: 1.2728
11:05:11 Epoch 210/500, Training Loss: 1.2675
11:05:12 Epoch 211/500, Training Loss: 1.2663
11:05:13 Epoch 212/500, Training Loss: 1.2621
11:05:14 Epoch 213/500, Training Loss: 1.2581
11:05:15 Epoch 214/500, Training Loss: 1.2568
11:05:15 Epoch 215/500, Training Loss: 1.2574
11:05:16 Epoch 216/500, Training Loss: 1.254
11:05:17 Epoch 217/500, Training Loss: 1.2529
11:05:18 Epoch 218/500, Training Loss: 1.2472
11:05:18 Epoch 219/500, Training Loss: 1.2426
11:05:19 Epoch 220/500, Training Loss: 1.2427
11:05:20 Epoch 221/500, Training Loss: 1.2423
11:05:21 Epoch 222/500, Training Loss: 1.2393
11:05:21 Epoch 223/500, Training Loss: 1.2379
11:05:22 Epoch 224/500, Training Loss: 1.2348
11:05:23 Epoch 225/500, Training Loss: 1.2302
11:05:23 Epoch 226/500, Training Loss: 1.2288
11:05:24 Epoch 227/500, Training Loss: 1.2259
11:05:25 Epoch 228/500, Training Loss: 1.223
11:05:26 Epoch 229/500, Training Loss: 1.2231
11:05:26 Epoch 230/500, Training Loss: 1.2222
11:05:27 Epoch 231/500, Training Loss: 1.2158
11:05:28 Epoch 232/500, Training Loss: 1.2131
11:05:29 Epoch 233/500, Training Loss: 1.2115
11:05:30 Epoch 234/500, Training Loss: 1.2094
11:05:30 Epoch 235/500, Training Loss: 1.2104
11:05:31 Epoch 236/500, Training Loss: 1.2072
11:05:32 Epoch 237/500, Training Loss: 1.2026
11:05:33 Epoch 238/500, Training Loss: 1.2008
11:05:33 Epoch 239/500, Training Loss: 1.1995
11:05:34 Epoch 240/500, Training Loss: 1.1964
11:05:35 Epoch 241/500, Training Loss: 1.1961
11:05:36 Epoch 242/500, Training Loss: 1.1968
11:05:37 Epoch 243/500, Training Loss: 1.1915
11:05:37 Epoch 244/500, Training Loss: 1.1911
11:05:38 Epoch 245/500, Training Loss: 1.1867
11:05:39 Epoch 246/500, Training Loss: 1.1821
11:05:40 Epoch 247/500, Training Loss: 1.1805
11:05:41 Epoch 248/500, Training Loss: 1.1795
11:05:41 Epoch 249/500, Training Loss: 1.178
11:05:42 Epoch 250/500, Training Loss: 1.1787
11:05:43 Epoch 251/500, Training Loss: 1.1776
11:05:44 Epoch 252/500, Training Loss: 1.171
11:05:45 Epoch 253/500, Training Loss: 1.1698
11:05:45 Epoch 254/500, Training Loss: 1.1669
11:05:46 Epoch 255/500, Training Loss: 1.1647
11:05:47 Epoch 256/500, Training Loss: 1.164
11:05:48 Epoch 257/500, Training Loss: 1.1654
11:05:48 Epoch 258/500, Training Loss: 1.1601
11:05:49 Epoch 259/500, Training Loss: 1.162
11:05:50 Epoch 260/500, Training Loss: 1.1566
11:05:51 Epoch 261/500, Training Loss: 1.153
11:05:52 Epoch 262/500, Training Loss: 1.1534
11:05:52 Epoch 263/500, Training Loss: 1.1522
11:05:53 Epoch 264/500, Training Loss: 1.1463
11:05:54 Epoch 265/500, Training Loss: 1.1444
11:05:55 Epoch 266/500, Training Loss: 1.1464
11:05:55 Epoch 267/500, Training Loss: 1.1446
11:05:56 Epoch 268/500, Training Loss: 1.1465
11:05:57 Epoch 269/500, Training Loss: 1.1415
11:05:57 Epoch 270/500, Training Loss: 1.1319
11:05:58 Epoch 271/500, Training Loss: 1.1292
11:05:59 Epoch 272/500, Training Loss: 1.1334
11:06:00 Epoch 273/500, Training Loss: 1.1344
11:06:01 Epoch 274/500, Training Loss: 1.1368
11:06:01 Epoch 275/500, Training Loss: 1.1306
11:06:02 Epoch 276/500, Training Loss: 1.1221
11:06:03 Epoch 277/500, Training Loss: 1.1224
11:06:03 Epoch 278/500, Training Loss: 1.1204
11:06:04 Epoch 279/500, Training Loss: 1.1161
11:06:05 Epoch 280/500, Training Loss: 1.1152
11:06:06 Epoch 281/500, Training Loss: 1.1208
11:06:06 Epoch 282/500, Training Loss: 1.1165
11:06:07 Epoch 283/500, Training Loss: 1.1186
11:06:08 Epoch 284/500, Training Loss: 1.1114
11:06:09 Epoch 285/500, Training Loss: 1.1058
11:06:10 Epoch 286/500, Training Loss: 1.105
11:06:11 Epoch 287/500, Training Loss: 1.1086
11:06:11 Epoch 288/500, Training Loss: 1.1056
11:06:12 Epoch 289/500, Training Loss: 1.1053
11:06:13 Epoch 290/500, Training Loss: 1.1
11:06:14 Epoch 291/500, Training Loss: 1.0976
11:06:14 Epoch 292/500, Training Loss: 1.0968
11:06:15 Epoch 293/500, Training Loss: 1.0973
11:06:16 Epoch 294/500, Training Loss: 1.0935
11:06:17 Epoch 295/500, Training Loss: 1.0934
11:06:18 Epoch 296/500, Training Loss: 1.0881
11:06:18 Epoch 297/500, Training Loss: 1.0833
11:06:19 Epoch 298/500, Training Loss: 1.0838
11:06:20 Epoch 299/500, Training Loss: 1.0876
11:06:21 Epoch 300/500, Training Loss: 1.0862
11:06:21 Epoch 301/500, Training Loss: 1.0877
11:06:22 Epoch 302/500, Training Loss: 1.0795
11:06:23 Epoch 303/500, Training Loss: 1.0717
11:06:24 Epoch 304/500, Training Loss: 1.0706
11:06:24 Epoch 305/500, Training Loss: 1.0747
11:06:25 Epoch 306/500, Training Loss: 1.0782
11:06:26 Epoch 307/500, Training Loss: 1.0789
11:06:27 Epoch 308/500, Training Loss: 1.0677
11:06:28 Epoch 309/500, Training Loss: 1.0593
11:06:28 Epoch 310/500, Training Loss: 1.0583
11:06:29 Epoch 311/500, Training Loss: 1.0594
11:06:30 Epoch 312/500, Training Loss: 1.0611
11:06:31 Epoch 313/500, Training Loss: 1.0668
11:06:32 Epoch 314/500, Training Loss: 1.0629
11:06:32 Epoch 315/500, Training Loss: 1.0535
11:06:34 Epoch 316/500, Training Loss: 1.0526
11:06:34 Epoch 317/500, Training Loss: 1.0509
11:06:35 Epoch 318/500, Training Loss: 1.0483
11:06:37 Epoch 319/500, Training Loss: 1.0544
11:06:38 Epoch 320/500, Training Loss: 1.0521
11:06:40 Epoch 321/500, Training Loss: 1.0437
11:06:42 Epoch 322/500, Training Loss: 1.043
11:06:44 Epoch 323/500, Training Loss: 1.038
11:06:45 Epoch 324/500, Training Loss: 1.0349
11:06:46 Epoch 325/500, Training Loss: 1.0386
11:06:48 Epoch 326/500, Training Loss: 1.0411
11:06:50 Epoch 327/500, Training Loss: 1.0389
11:06:51 Epoch 328/500, Training Loss: 1.0395
11:06:54 Epoch 329/500, Training Loss: 1.0281
11:06:56 Epoch 330/500, Training Loss: 1.0216
11:06:57 Epoch 331/500, Training Loss: 1.0233
11:06:58 Epoch 332/500, Training Loss: 1.0288
11:06:59 Epoch 333/500, Training Loss: 1.0305
11:07:00 Epoch 334/500, Training Loss: 1.0359
11:07:00 Epoch 335/500, Training Loss: 1.0232
11:07:00 Early stopping at epoch 335 with best training loss: 1.0216
11:07:00 Model training complete and saved --------------------------------

11:07:00 Testing model --------------------------------

11:07:01 Test loss on 2020 reconstructions: 2.0396
11:07:01 Model testing complete --------------------------------

11:07:01 Model testing complete --------------------------------

11:07:01 Fold 5/6: --------------------------------

11:07:01 Training model --------------------------------

11:07:01 Epoch 1/500, Training Loss: 18.0249
11:07:02 Epoch 2/500, Training Loss: 15.4326
11:07:03 Epoch 3/500, Training Loss: 8.7657
11:07:04 Epoch 4/500, Training Loss: 5.2318
11:07:05 Epoch 5/500, Training Loss: 4.0377
11:07:05 Epoch 6/500, Training Loss: 3.4986
11:07:06 Epoch 7/500, Training Loss: 2.8848
11:07:07 Epoch 8/500, Training Loss: 2.5115
11:07:08 Epoch 9/500, Training Loss: 2.3241
11:07:09 Epoch 10/500, Training Loss: 2.209
11:07:09 Epoch 11/500, Training Loss: 2.1353
11:07:10 Epoch 12/500, Training Loss: 2.0264
11:07:11 Epoch 13/500, Training Loss: 1.974
11:07:12 Epoch 14/500, Training Loss: 1.95
11:07:12 Epoch 15/500, Training Loss: 1.9245
11:07:13 Epoch 16/500, Training Loss: 1.8833
11:07:14 Epoch 17/500, Training Loss: 1.8607
11:07:15 Epoch 18/500, Training Loss: 1.8547
11:07:15 Epoch 19/500, Training Loss: 1.8447
11:07:16 Epoch 20/500, Training Loss: 1.8261
11:07:17 Epoch 21/500, Training Loss: 1.8122
11:07:18 Epoch 22/500, Training Loss: 1.8076
11:07:18 Epoch 23/500, Training Loss: 1.8052
11:07:19 Epoch 24/500, Training Loss: 1.7913
11:07:20 Epoch 25/500, Training Loss: 1.784
11:07:21 Epoch 26/500, Training Loss: 1.778
11:07:22 Epoch 27/500, Training Loss: 1.7765
11:07:22 Epoch 28/500, Training Loss: 1.7665
11:07:23 Epoch 29/500, Training Loss: 1.762
11:07:24 Epoch 30/500, Training Loss: 1.7563
11:07:24 Epoch 31/500, Training Loss: 1.7549
11:07:25 Epoch 32/500, Training Loss: 1.7476
11:07:26 Epoch 33/500, Training Loss: 1.7445
11:07:27 Epoch 34/500, Training Loss: 1.7382
11:07:27 Epoch 35/500, Training Loss: 1.7359
11:07:28 Epoch 36/500, Training Loss: 1.7311
11:07:29 Epoch 37/500, Training Loss: 1.7268
11:07:30 Epoch 38/500, Training Loss: 1.7234
