12:40:07 Fold 1/6: --------------------------------

12:40:07 Training model --------------------------------
12:40:09 Epoch 1/200, Training Loss: 14.9696
12:43:01 Epoch 12/200, Training Loss: 1.6699
12:43:01 Epoch 13/200, Training Loss: 1.6339
12:43:01 Epoch 14/200, Training Loss: 1.6233
12:43:01 Epoch 15/200, Training Loss: 1.6057
12:43:01 Epoch 16/200, Training Loss: 1.5999
12:43:01 Epoch 17/200, Training Loss: 1.5878
12:43:02 Epoch 18/200, Training Loss: 1.5826
12:43:02 Epoch 19/200, Training Loss: 1.5764
12:43:02 Epoch 20/200, Training Loss: 1.571
12:43:02 Epoch 21/200, Training Loss: 1.5669
12:43:02 Epoch 22/200, Training Loss: 1.5625
12:43:02 Epoch 23/200, Training Loss: 1.5591
12:43:02 Epoch 24/200, Training Loss: 1.5552
12:43:02 Epoch 25/200, Training Loss: 1.5524
12:43:02 Epoch 26/200, Training Loss: 1.5494
12:43:02 Epoch 27/200, Training Loss: 1.5468
12:43:02 Epoch 28/200, Training Loss: 1.544
12:43:03 Epoch 29/200, Training Loss: 1.5413
12:43:03 Epoch 30/200, Training Loss: 1.5391
12:43:03 Epoch 31/200, Training Loss: 1.5364
12:43:03 Epoch 32/200, Training Loss: 1.5339
12:43:03 Epoch 33/200, Training Loss: 1.5315
12:43:03 Epoch 34/200, Training Loss: 1.5292
12:43:03 Epoch 35/200, Training Loss: 1.527
12:43:03 Epoch 36/200, Training Loss: 1.525
12:43:03 Epoch 37/200, Training Loss: 1.5226
12:43:03 Epoch 38/200, Training Loss: 1.521
12:43:03 Epoch 39/200, Training Loss: 1.5191
12:43:04 Epoch 40/200, Training Loss: 1.5163
12:43:04 Epoch 41/200, Training Loss: 1.5148
12:43:04 Epoch 42/200, Training Loss: 1.5125
12:43:04 Epoch 43/200, Training Loss: 1.5101
12:43:04 Epoch 44/200, Training Loss: 1.5083
12:43:04 Epoch 45/200, Training Loss: 1.5061
12:43:04 Epoch 46/200, Training Loss: 1.5044
12:43:04 Epoch 47/200, Training Loss: 1.5021
12:43:04 Epoch 48/200, Training Loss: 1.4999
12:43:04 Epoch 49/200, Training Loss: 1.4985
12:43:04 Epoch 50/200, Training Loss: 1.4961
12:43:04 Epoch 51/200, Training Loss: 1.4936
12:43:04 Epoch 52/200, Training Loss: 1.492
12:43:05 Epoch 53/200, Training Loss: 1.4901
12:43:05 Epoch 54/200, Training Loss: 1.4885
12:43:05 Epoch 55/200, Training Loss: 1.4869
12:43:05 Epoch 56/200, Training Loss: 1.4848
12:43:05 Epoch 57/200, Training Loss: 1.4826
12:43:05 Epoch 58/200, Training Loss: 1.4808
12:43:05 Epoch 59/200, Training Loss: 1.4786
12:43:05 Epoch 60/200, Training Loss: 1.4771
12:43:05 Epoch 61/200, Training Loss: 1.4757
12:43:05 Epoch 62/200, Training Loss: 1.4732
12:43:05 Epoch 63/200, Training Loss: 1.4716
12:43:05 Epoch 64/200, Training Loss: 1.4692
12:43:05 Epoch 65/200, Training Loss: 1.4671
12:43:06 Epoch 66/200, Training Loss: 1.4655
12:43:06 Epoch 67/200, Training Loss: 1.4638
12:43:06 Epoch 68/200, Training Loss: 1.4618
12:43:06 Epoch 69/200, Training Loss: 1.4606
12:43:06 Epoch 70/200, Training Loss: 1.4591
12:43:06 Epoch 71/200, Training Loss: 1.4564
12:43:07 Epoch 72/200, Training Loss: 1.4546
12:43:08 Epoch 73/200, Training Loss: 1.4529
12:43:10 Epoch 74/200, Training Loss: 1.4513
12:43:11 Epoch 75/200, Training Loss: 1.4495
12:43:12 Epoch 76/200, Training Loss: 1.4478
12:43:13 Epoch 77/200, Training Loss: 1.4453
12:43:14 Epoch 78/200, Training Loss: 1.4436
12:43:15 Epoch 79/200, Training Loss: 1.4421
12:43:16 Epoch 80/200, Training Loss: 1.4398
12:43:17 Epoch 81/200, Training Loss: 1.4382
12:43:19 Epoch 82/200, Training Loss: 1.4362
12:43:20 Epoch 83/200, Training Loss: 1.4346
12:43:21 Epoch 84/200, Training Loss: 1.4327
12:43:22 Epoch 85/200, Training Loss: 1.4307
12:43:23 Epoch 86/200, Training Loss: 1.4286
12:43:24 Epoch 87/200, Training Loss: 1.4268
12:43:25 Epoch 88/200, Training Loss: 1.4249
12:43:26 Epoch 89/200, Training Loss: 1.4232
12:43:27 Epoch 90/200, Training Loss: 1.4216
12:43:29 Epoch 91/200, Training Loss: 1.4195
12:43:30 Epoch 92/200, Training Loss: 1.4175
12:43:31 Epoch 93/200, Training Loss: 1.4151
12:43:32 Epoch 94/200, Training Loss: 1.4128
12:43:33 Epoch 95/200, Training Loss: 1.4113
12:43:33 Epoch 96/200, Training Loss: 1.4096
12:43:34 Epoch 97/200, Training Loss: 1.4076
12:43:34 Epoch 98/200, Training Loss: 1.4065
12:43:35 Epoch 99/200, Training Loss: 1.4039
12:43:35 Epoch 100/200, Training Loss: 1.4018
12:43:36 Epoch 101/200, Training Loss: 1.399
12:43:36 Epoch 102/200, Training Loss: 1.3972
12:43:37 Epoch 103/200, Training Loss: 1.3946
12:43:37 Epoch 104/200, Training Loss: 1.3934
12:43:37 Epoch 105/200, Training Loss: 1.392
12:43:38 Epoch 106/200, Training Loss: 1.3908
12:43:38 Epoch 107/200, Training Loss: 1.3877
12:43:39 Epoch 108/200, Training Loss: 1.3852
12:43:39 Epoch 109/200, Training Loss: 1.3828
12:43:39 Epoch 110/200, Training Loss: 1.3818
12:43:39 Epoch 111/200, Training Loss: 1.3799
12:43:40 Epoch 112/200, Training Loss: 1.3774
12:43:40 Epoch 113/200, Training Loss: 1.3764
12:43:41 Epoch 114/200, Training Loss: 1.3729
12:43:41 Epoch 115/200, Training Loss: 1.3706
12:43:41 Epoch 116/200, Training Loss: 1.3691
12:43:41 Epoch 117/200, Training Loss: 1.3674
12:43:41 Epoch 118/200, Training Loss: 1.3661
12:43:42 Epoch 119/200, Training Loss: 1.3639
12:43:42 Epoch 120/200, Training Loss: 1.3606
12:43:42 Epoch 121/200, Training Loss: 1.3581
12:43:42 Epoch 122/200, Training Loss: 1.3566
12:43:42 Epoch 123/200, Training Loss: 1.3545
12:43:42 Epoch 124/200, Training Loss: 1.3523
12:43:42 Epoch 125/200, Training Loss: 1.3511
12:43:42 Epoch 126/200, Training Loss: 1.3483
12:43:42 Epoch 127/200, Training Loss: 1.3461
12:43:42 Epoch 128/200, Training Loss: 1.344
12:43:42 Epoch 129/200, Training Loss: 1.3413
12:43:42 Epoch 130/200, Training Loss: 1.3394
12:43:42 Epoch 131/200, Training Loss: 1.3387
12:43:43 Epoch 132/200, Training Loss: 1.3354
12:43:43 Epoch 133/200, Training Loss: 1.3333
12:43:43 Epoch 134/200, Training Loss: 1.3308
12:43:43 Epoch 135/200, Training Loss: 1.3282
12:43:43 Epoch 136/200, Training Loss: 1.3259
12:43:43 Epoch 137/200, Training Loss: 1.3247
12:43:43 Epoch 138/200, Training Loss: 1.3221
12:43:43 Epoch 139/200, Training Loss: 1.3201
12:43:43 Epoch 140/200, Training Loss: 1.3176
12:43:43 Epoch 141/200, Training Loss: 1.3145
12:43:43 Epoch 142/200, Training Loss: 1.3122
12:43:43 Epoch 143/200, Training Loss: 1.3108
12:43:43 Epoch 144/200, Training Loss: 1.3084
12:43:44 Epoch 145/200, Training Loss: 1.3075
12:43:44 Epoch 146/200, Training Loss: 1.3046
12:43:44 Epoch 147/200, Training Loss: 1.3009
12:43:44 Epoch 148/200, Training Loss: 1.2987
12:43:44 Epoch 149/200, Training Loss: 1.2969
12:43:44 Epoch 150/200, Training Loss: 1.2951
12:43:44 Epoch 151/200, Training Loss: 1.2939
12:43:44 Epoch 152/200, Training Loss: 1.2905
12:43:44 Epoch 153/200, Training Loss: 1.287
12:43:44 Epoch 154/200, Training Loss: 1.2841
12:43:44 Epoch 155/200, Training Loss: 1.2819
12:43:44 Epoch 156/200, Training Loss: 1.2802
12:43:45 Epoch 157/200, Training Loss: 1.2795
12:43:45 Epoch 158/200, Training Loss: 1.2772
12:43:45 Epoch 159/200, Training Loss: 1.2746
12:43:45 Epoch 160/200, Training Loss: 1.2718
12:43:45 Epoch 161/200, Training Loss: 1.2687
12:43:45 Epoch 162/200, Training Loss: 1.266
12:43:45 Epoch 163/200, Training Loss: 1.2643
12:43:45 Epoch 164/200, Training Loss: 1.2634
12:43:45 Epoch 165/200, Training Loss: 1.2617
12:43:45 Epoch 166/200, Training Loss: 1.2595
12:43:45 Epoch 167/200, Training Loss: 1.2555
12:43:45 Epoch 168/200, Training Loss: 1.252
12:43:45 Epoch 169/200, Training Loss: 1.2492
12:43:45 Epoch 170/200, Training Loss: 1.2478
12:43:46 Epoch 171/200, Training Loss: 1.2465
12:43:46 Epoch 172/200, Training Loss: 1.2449
12:43:46 Epoch 173/200, Training Loss: 1.2421
12:43:46 Epoch 174/200, Training Loss: 1.2378
12:43:46 Epoch 175/200, Training Loss: 1.235
12:43:46 Epoch 176/200, Training Loss: 1.233
12:43:46 Epoch 177/200, Training Loss: 1.2312
12:43:46 Epoch 178/200, Training Loss: 1.2302
12:43:46 Epoch 179/200, Training Loss: 1.2275
12:43:46 Epoch 180/200, Training Loss: 1.2234
12:43:47 Epoch 181/200, Training Loss: 1.221
12:43:47 Epoch 182/200, Training Loss: 1.2192
12:43:47 Epoch 183/200, Training Loss: 1.2177
12:43:47 Epoch 184/200, Training Loss: 1.2162
12:43:47 Epoch 185/200, Training Loss: 1.2127
12:43:47 Epoch 186/200, Training Loss: 1.2094
12:43:47 Epoch 187/200, Training Loss: 1.2078
12:43:47 Epoch 188/200, Training Loss: 1.2053
12:43:47 Epoch 189/200, Training Loss: 1.2031
12:43:47 Epoch 190/200, Training Loss: 1.2013
12:43:47 Epoch 191/200, Training Loss: 1.1975
12:43:48 Epoch 192/200, Training Loss: 1.1944
12:43:48 Epoch 193/200, Training Loss: 1.1925
12:43:48 Epoch 194/200, Training Loss: 1.1903
12:43:48 Epoch 195/200, Training Loss: 1.1885
12:43:48 Epoch 196/200, Training Loss: 1.1869
12:43:48 Epoch 197/200, Training Loss: 1.1828
12:43:48 Epoch 198/200, Training Loss: 1.1813
12:43:48 Epoch 199/200, Training Loss: 1.178
12:43:48 Epoch 200/200, Training Loss: 1.1753
12:43:48 Model training complete and best model saved --------------------------------

12:43:48 Testing model --------------------------------
12:43:48 Test Loss on this fold: 1.7693
12:43:48 Best model updated from this fold based on test loss.
12:43:48 Model testing complete --------------------------------

12:43:48 Best Fold: 6
12:43:48 Best Fold Training Indices: [0 1 2 4 5]
12:43:48 Best Fold Testing Indices: [3]
12:43:48 Best Fold Test Loss: 1.7692867517471313
